MasterID,HUC,SampleDate,SampleMonth,SampleYear,CollectionMethodCode,FieldReplicate,CSCI,Latitude,Longitude
911TJNPC2,911,2007-06-05T00:00:00Z,6,2007,BMI_RWB,1,0.832631446137016,32.8653,-116.51815
911TJNPC2,911,2007-06-05T00:00:00Z,6,2007,BMI_TRC,1,0.951689417777791,32.8653,-116.51815
911TJNPC2,911,2008-04-18T00:00:00Z,4,2008,BMI_RWB,1,0.924369881480916,32.8653,-116.51815
911TJNPC2,911,2009-04-23T00:00:00Z,4,2009,BMI_RWB,1,1.02334739120474,32.8653,-116.51815
909S00282,909,2009-06-09T00:00:00Z,6,2009,BMI_RWB,1,1.02706307232376,32.8718,-116.61357
909S00282,909,2015-04-06T00:00:00Z,4,2015,BMI_RWB,1,0.822458805569785,32.87185,-116.61372
909S00282,909,2015-04-06T00:00:00Z,4,2015,BMI_RWB,2,0.910859446090858,32.87185,-116.61372
909S00282,909,2016-04-20T00:00:00Z,4,2016,BMI_RWB,1,0.983591516,32.87185,-116.61372
907CONECR,907,2001-05-15T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.917195914050576,32.89028,-116.76306
907CONECR,907,2004-05-18T00:00:00Z,5,2004,BMI_TRC,1,0.706077669106695,32.89028,-116.76306
907CONECR,907,2005-06-15T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.744531359886324,32.89028,-116.76306
907CONECR,907,2007-05-03T00:00:00Z,5,2007,BMI_TRC,1,0.740871944933094,32.89028,-116.76306
907CONECR,907,2008-04-17T00:00:00Z,4,2008,BMI_RWB,1,0.922323478751625,32.89028,-116.76306
907CONECR,907,2009-04-29T00:00:00Z,4,2009,BMI_RWB,1,0.802189383431168,32.89028,-116.76306
907CONECR,907,2009-04-29T00:00:00Z,4,2009,BMI_RWB,2,0.831226601965679,32.89028,-116.76306
907CONECR,907,2012-05-16T00:00:00Z,5,2012,BMI_RWB,1,0.892012511002058,32.89028,-116.76306
907CONECR,907,2012-05-31T00:00:00Z,5,2012,BMI_RWB,1,0.921867966882817,32.89028,-116.76306
907S03786,907,2012-05-30T00:00:00Z,5,2012,BMI_RWB,1,1.21811121835692,32.89421,-116.65844
911TJIND2,911,2007-06-05T00:00:00Z,6,2007,BMI_RWB,1,0.936520094261433,32.89752,-116.50406
911TJIND2,911,2008-05-08T00:00:00Z,5,2008,BMI_RWB,1,1.12251837859695,32.89752,-116.50406
909WE0662,909,2015-06-22T00:00:00Z,6,2015,BMI_RWB,1,0.708633515150828,32.89957,-116.58789
909WE0662,909,2001-05-16T00:00:00Z,5,2001,BMI_CSBP_Trans,1,1.05392613698359,32.89957,-116.58789
909WE0662,909,2001-05-16T00:00:00Z,5,2001,BMI_RWB,1,0.859126212093369,32.89957,-116.58789
909WE0662,909,2001-05-16T00:00:00Z,5,2001,BMI_TRC,1,0.944433788105232,32.89957,-116.58789
909WE0662,909,2004-05-18T00:00:00Z,5,2004,BMI_TRC,1,0.644476567653256,32.89957,-116.58789
909WE0662,909,2005-06-15T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.634771836944222,32.89957,-116.58789
909WE0662,909,2008-06-03T00:00:00Z,6,2008,BMI_RWB,1,1.07702928529058,32.89957,-116.58789
909WE0662,909,2008-06-03T00:00:00Z,6,2008,BMI_RWB_MCM,1,0.954622189942866,32.89957,-116.58789
909WE0662,909,2016-05-10T00:00:00Z,NA,NA,BMI_RWB,1,0.685518816685114,32.89957,-116.58789
911S00858,911,2010-05-31T00:00:00Z,5,2010,BMI_RWB,1,1.09181941996135,32.90282,-116.49337
911S00858,911,2016-03-24T00:00:00Z,3,2016,BMI_RWB,1,0.944278983,32.90282,-116.49337
907S01434,907,2009-05-13T00:00:00Z,5,2009,BMI_RWB,1,0.982823505663202,32.90475,-116.62501
906LPLPC6,906,2008-05-07T00:00:00Z,5,2008,BMI_RWB,1,0.626724941057889,32.9072,-117.23055
909SSWR01,909,2001-05-20T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.999471032838356,32.90942,-116.57633
909SSWR01,909,2003-06-27T00:00:00Z,6,2003,BMI_CSBP_Trans,1,0.816948455154765,32.90942,-116.57633
909SSWR01,909,2008-04-16T00:00:00Z,4,2008,BMI_RWB,1,0.730860357739563,32.90942,-116.57633
"909SSWR1a
",909,2001-05-20T00:00:00Z,5,2001,BMI_CSBP_Trans,1,1.08007957975408,32.90942,-116.57633
"909SSWR1a
",909,2004-05-18T00:00:00Z,5,2004,BMI_TRC,1,0.868514936289265,32.90942,-116.57633
"909SSWR1a
",909,2005-06-15T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.696610674632697,32.90942,-116.57633
"909SSWR1a
",909,2007-05-03T00:00:00Z,5,2007,BMI_TRC,1,0.85259656978717,32.90942,-116.57633
"909SSWR1a
",909,2009-04-20T00:00:00Z,4,2009,BMI_RWB,1,0.752137007507053,32.90942,-116.57633
909JQCASR,909,2011-06-01T00:00:00Z,6,2011,BMI_RWB,1,1.07531291288075,32.91468,-116.56562
909JPCH79,909,2010-06-08T00:00:00Z,6,2010,BMI_RWB,1,1.04555145336421,32.91849,-116.57176
909WE0780,909,2001-05-15T00:00:00Z,5,2001,BMI_RWB,1,1.02113803628696,32.92981,-116.55901
909WE0780,909,2001-05-15T00:00:00Z,5,2001,BMI_TRC,1,0.974678997339243,32.92981,-116.55901
906LPLPC4,906,1998-05-17T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.771586843042012,32.93701,-117.13818
906LPLPC4,906,1998-09-02T00:00:00Z,9,1998,BMI_CSBP_Trans,1,0.767962003660277,32.93701,-117.13818
906LPLPC4,906,1998-11-14T00:00:00Z,11,1998,BMI_CSBP_Trans,1,0.751470647603311,32.93701,-117.13818
906LPLPC4,906,1999-05-15T00:00:00Z,5,1999,BMI_CSBP_Trans,1,0.762964749721828,32.93701,-117.13818
906LPLPC4,906,1999-11-13T00:00:00Z,11,1999,BMI_CSBP_Trans,1,0.850762880051999,32.93701,-117.13818
906LPLPC4,906,2000-11-09T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.792458297720074,32.93701,-117.13818
906LPLPC4,906,2001-05-24T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.820004157018133,32.93701,-117.13818
906LPLPC4,906,2005-06-26T00:00:00Z,6,2005,BMI_CSBP_Trans,1,0.563710961278375,32.93701,-117.13818
906LPLPC4,906,2005-11-12T00:00:00Z,11,2005,BMI_CSBP_Trans,1,0.60839978800144,32.93701,-117.13818
906LPLPC4,906,2006-06-17T00:00:00Z,6,2006,BMI_CSBP_Trans,1,0.567629097966334,32.93701,-117.13818
"SMC00198
",906,2009-05-20T00:00:00Z,5,2009,BMI_RWB,1,0.730818468700995,32.93709,-117.13851
"SMC00198
",906,2014-07-09T00:00:00Z,7,2014,BMI_RWB_MCM,1,0.83088826255727,32.93709,-117.13851
"SMC00198
",906,2014-07-09T00:00:00Z,7,2014,BMI_RWB_MCM,2,0.792531228644664,32.93709,-117.13851
909CCCSPx,909,2001-05-15T00:00:00Z,5,2001,BMI_CSBP_Trans,1,1.05420410821529,32.94003,-116.56444
909CCCSPx,909,2003-06-25T00:00:00Z,6,2003,BMI_CSBP_Trans,1,0.886822010310482,32.94003,-116.56444
909CCCSPx,909,2004-05-18T00:00:00Z,5,2004,BMI_TRC,1,0.485658229310912,32.94003,-116.56444
909CCCSPx,909,2005-06-09T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.67289920136528,32.94003,-116.56444
909CCCSPx,909,2005-11-16T00:00:00Z,11,2005,BMI_CSBP_Comp,1,0.68386399173053,32.94003,-116.56444
909CCCSPx,909,2007-05-03T00:00:00Z,5,2007,BMI_TRC,1,0.7597478930806,32.94003,-116.56444
909CCCSPx,909,2008-04-16T00:00:00Z,4,2008,BMI_RWB,1,0.864193201988893,32.94003,-116.56444
909CCCSPx,909,2009-04-20T00:00:00Z,4,2009,BMI_RWB,1,0.836313156161831,32.94003,-116.56444
909SWCASR,909,2016-03-21T00:00:00Z,3,2016,BMI_RWB,1,0.870097375,32.94249,-116.55409
906S02246,906,2010-05-26T00:00:00Z,5,2010,BMI_RWB,1,0.768164067034497,32.94636,-117.09849
906S02902,906,2011-08-02T00:00:00Z,8,2011,BMI_RWB,1,0.784957985793701,32.94907,-117.06443
907S46499,907,2010-06-02T00:00:00Z,6,2010,BMI_RWB,1,1.06950050377863,32.96198,-116.75077
906CCECRx,906,2000-05-24T00:00:00Z,5,2e3,BMI_CSBP_Trans,1,0.944900847035668,32.96208,-117.09339
906CCECRx,906,2000-11-09T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.873348847132744,32.96208,-117.09339
906CCECRx,906,2004-05-17T00:00:00Z,5,2004,BMI_TRC,1,0.570790472748462,32.96208,-117.09339
906CCECRx,906,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.50010780390212,32.96208,-117.09339
906CCECRx,906,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,2,0.559998256999713,32.96208,-117.09339
906CCECRx,906,2005-11-12T00:00:00Z,11,2005,BMI_CSBP_Trans,1,0.579671232189495,32.96208,-117.09339
906CCECRx,906,2006-06-17T00:00:00Z,6,2006,BMI_CSBP_Trans,1,0.530633698919198,32.96208,-117.09339
906CCECRx,906,2007-04-30T00:00:00Z,4,2007,BMI_TRC,1,0.452668777879724,32.96208,-117.09339
906CCECRx,906,2009-04-22T00:00:00Z,4,2009,BMI_RWB,1,0.599492207332616,32.96208,-117.09339
907SDBOC2,907,2001-05-21T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.951592402135542,32.96353,-116.66406
907SDBOC2,907,2003-06-27T00:00:00Z,6,2003,BMI_CSBP_Trans,1,0.75153852486250206,32.96353,-116.66406
907SDBOC2,907,2004-05-18T00:00:00Z,5,2004,BMI_TRC,1,0.723649397325307,32.96353,-116.66406
907SDBOC2,907,2005-06-09T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.633706434445744,32.96353,-116.66406
907SDBOC2,907,2007-05-01T00:00:00Z,5,2007,BMI_TRC,1,0.792462505776134,32.96353,-116.66406
907SDBOC2,907,2007-05-01T00:00:00Z,5,2007,BMI_TRC,2,0.771930430226316,32.96353,-116.66406
907SDBOC2,907,2008-04-16T00:00:00Z,4,2008,BMI_RWB,1,0.894351430896501,32.96353,-116.66406
907SDBOC2,907,2008-04-16T00:00:00Z,4,2008,BMI_RWB,2,0.912244749515412,32.96353,-116.66406
907SDBOC2,907,2009-04-24T00:00:00Z,4,2009,BMI_RWB,1,0.733831477251909,32.96353,-116.66406
907SDBOC2,907,2015-04-21T00:00:00Z,4,2015,BMI_RWB,1,1.12184983565567,32.96353,-116.66406
907SDBOC2,907,2015-04-21T00:00:00Z,4,2015,BMI_RWB,2,1.01452986954678,32.96353,-116.66406
907S01610,907,2010-05-31T00:00:00Z,5,2010,BMI_RWB,1,1.15183858991453,32.96675,-116.65275
907S01610,907,2015-05-04T00:00:00Z,5,2015,BMI_RWB,1,0.933378170261722,32.96675,-116.65275
907S05514,907,2011-05-18T00:00:00Z,5,2011,BMI_RWB,1,1.15392073412039,32.97974,-116.74246
907S05514,907,2011-05-18T00:00:00Z,5,2011,BMI_RWB,2,1.09412957088979,32.97974,-116.74246
907S01418,907,2009-05-12T00:00:00Z,5,2009,BMI_RWB,1,1.22011563534688,32.99254,-116.71771
907SDSVC3,907,2000-11-04T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.63991202090016,32.99637,-116.8441
907SDSVC3,907,2000-11-08T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.890518993050314,32.99637,-116.8441
907SDSVC3,907,2002-05-04T00:00:00Z,5,2002,BMI_CSBP_Trans,1,0.678417390810743,32.99637,-116.8441
907SDSVC3,907,2004-05-19T00:00:00Z,5,2004,BMI_TRC,1,0.832044840630092,32.99637,-116.8441
907SDSVC3,907,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.749623937350506,32.99637,-116.8441
907SDSVC3,907,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,2,0.661605127433387,32.99637,-116.8441
907SDSVC3,907,2007-04-30T00:00:00Z,4,2007,BMI_TRC,1,0.724439671802931,32.99637,-116.8441
907SDSVC3,907,2008-04-17T00:00:00Z,4,2008,BMI_RWB,1,0.735360944598198,32.99637,-116.8441
907SDSVC3,907,2009-04-21T00:00:00Z,4,2009,BMI_RWB,1,0.680618081259057,32.99637,-116.8441
907CCCR02,907,2001-05-21T00:00:00Z,5,2001,BMI_CSBP_Trans,1,1.25621452562117,33.00222,-116.70889
907CCCR02,907,2008-05-08T00:00:00Z,5,2008,BMI_RWB,1,0.89298882045697,33.00222,-116.70889
907CCCR02,907,2008-05-08T00:00:00Z,5,2008,BMI_RWB,2,1.01572914345813,33.00222,-116.70889
907CCCR02,907,2009-04-21T00:00:00Z,4,2009,BMI_RWB,1,0.808844676790751,33.00222,-116.70889
907CCCR02,907,2010-03-29T00:00:00Z,3,2010,BMI_RWB,1,1.06933167985842,33.00222,-116.70889
907CCCR02,907,2010-05-05T00:00:00Z,5,2010,BMI_RWB,1,1.08905456881363,33.00222,-116.70889
907CCCR02,907,2010-06-09T00:00:00Z,6,2010,BMI_RWB_MCM,1,1.0199662802147,33.00222,-116.70889
907CCCR02,907,2010-07-13T00:00:00Z,7,2010,BMI_RWB,1,1.1662132402226,33.00222,-116.70889
907CCCR02,907,2010-08-24T00:00:00Z,8,2010,BMI_RWB,1,0.740951668375184,33.00222,-116.70889
907S03210,907,2011-05-18T00:00:00Z,5,2011,BMI_RWB,2,1.03184538941537,33.00312,-116.72918
907S03210,907,2011-05-18T00:00:00Z,5,2011,BMI_RWB,1,0.962486261217535,33.00312,-116.72918
904S01814,904,2010-06-09T00:00:00Z,6,2010,BMI_RWB_MCM,1,0.456939133202808,33.02298,-117.2254
904CBESC8,904,1998-05-17T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.63005870459399,33.03393,-117.23565
904CBESC8,904,2008-05-09T00:00:00Z,5,2008,BMI_RWB,1,0.65871725287264,33.03393,-117.23565
"SMC00473
",905,2009-06-03T00:00:00Z,6,2009,BMI_RWB,1,0.80842831164046,33.03916,-117.15802
905SDGVC2,905,2000-11-09T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.742990324438328,33.04335,-117.07563
905SDGVC2,905,2003-06-15T00:00:00Z,6,2003,BMI_CSBP_Trans,1,0.488301164708986,33.04335,-117.07563
905SDGVC2,905,2008-04-14T00:00:00Z,4,2008,BMI_RWB,1,0.47503596356513,33.04335,-117.07563
905SDGVC2,905,2008-04-14T00:00:00Z,4,2008,BMI_RWB,2,0.467827229403744,33.04335,-117.07563
905SDGVC2,905,2009-04-27T00:00:00Z,4,2009,BMI_RWB,1,0.501558840984845,33.04335,-117.07563
904S00537,904,2009-05-04T00:00:00Z,5,2009,BMI_RWB,1,0.450471752292116,33.05031,-117.22428
904PS0034,904,2008-05-13T00:00:00Z,5,2008,BMI_RWB,1,0.525941789464245,33.06756,-117.26276
905KCCSDx,905,2000-11-09T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.730183468705933,33.06756,-117.06606
905KCCSDx,905,2003-06-15T00:00:00Z,6,2003,BMI_CSBP_Trans,1,0.471726232995085,33.06756,-117.06606
905KCCSDx,905,2008-04-14T00:00:00Z,4,2008,BMI_RWB,1,0.396756762376439,33.06756,-117.06606
904WE1131,904,2002-05-21T00:00:00Z,5,2002,BMI_RWB,1,0.648096533560732,33.0682,-117.16872
904ENCGVR,904,1998-05-18T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.445776272147424,33.07153,-117.26217
904ENCGVR,904,1998-09-02T00:00:00Z,9,1998,BMI_CSBP_Trans,1,0.540659063978666,33.07153,-117.26217
904ENCGVR,904,1998-11-17T00:00:00Z,11,1998,BMI_CSBP_Trans,1,0.531833535274625,33.07153,-117.26217
904ENCGVR,904,1999-05-10T00:00:00Z,5,1999,BMI_CSBP_Trans,1,0.384800068624656,33.07153,-117.26217
904ENCGVR,904,1999-11-13T00:00:00Z,11,1999,BMI_CSBP_Trans,1,0.44662816713596,33.07153,-117.26217
904ENCGVR,904,2000-05-25T00:00:00Z,5,2e3,BMI_CSBP_Trans,1,0.458836996376102,33.07153,-117.26217
904CBESC6,904,1998-05-17T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.780889934725413,33.07156,-117.16444
904CBESC6,904,1998-09-01T00:00:00Z,9,1998,BMI_CSBP_Trans,1,0.786862431171379,33.07156,-117.16444
904CBESC6,904,1998-11-13T00:00:00Z,11,1998,BMI_CSBP_Trans,1,0.721137371983481,33.07156,-117.16444
904CBESC6,904,1999-05-13T00:00:00Z,5,1999,BMI_CSBP_Trans,1,0.949012587920457,33.07156,-117.16444
904CBESC6,904,2007-04-30T00:00:00Z,4,2007,BMI_TRC,2,0.533189172873939,33.07156,-117.16444
904CBESC6,904,2008-04-15T00:00:00Z,4,2008,BMI_RWB,1,0.529152317049734,33.07156,-117.16444
904CBESC6,904,1999-11-13T00:00:00Z,11,1999,BMI_CSBP_Trans,1,0.759425349447922,33.07156,-117.16444
904CBESC6,904,2000-06-01T00:00:00Z,6,2e3,BMI_CSBP_Trans,1,0.911904382131985,33.07156,-117.16444
904CBESC6,904,2000-11-08T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.827949308248293,33.07156,-117.16444
904CBESC6,904,2004-05-17T00:00:00Z,5,2004,BMI_TRC,1,0.715393092028151,33.07156,-117.16444
904CBESC6,904,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.625100650529551,33.07156,-117.16444
904CBESC6,904,2007-04-30T00:00:00Z,4,2007,BMI_TRC,1,0.649575465651373,33.07156,-117.16444
907S00577,907,2009-05-12T00:00:00Z,5,2009,BMI_RWB,1,1.05762067794373,33.0767,-116.67455
904CBESC5,904,2009-04-23T00:00:00Z,4,2009,BMI_RWB,1,0.598991880314282,33.08559,-117.15037
905SDYSA7,905,2001-05-22T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.838981471723603,33.08603,-116.91668
905SDYSA7,905,2008-05-06T00:00:00Z,5,2008,BMI_RWB,1,0.873407594030507,33.08603,-116.91668
904CBSAM5,904,1998-05-18T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.770579014993313,33.08855,-117.24526
904CBSAM5,904,1998-09-02T00:00:00Z,9,1998,BMI_CSBP_Trans,1,0.709243844091994,33.08855,-117.24526
904CBSAM5,904,1998-11-17T00:00:00Z,11,1998,BMI_CSBP_Trans,1,0.651866449337848,33.08855,-117.24526
904CBSAM5,904,1999-05-10T00:00:00Z,5,1999,BMI_CSBP_Trans,1,0.728810869329672,33.08855,-117.24526
904CBSAM5,904,1999-11-13T00:00:00Z,11,1999,BMI_CSBP_Trans,1,0.595973465683595,33.08855,-117.24526
904CBSAM5,904,2000-05-24T00:00:00Z,5,2e3,BMI_CSBP_Trans,1,0.801460927132542,33.08855,-117.24526
904CBSAM5,904,2000-11-08T00:00:00Z,11,2e3,BMI_CSBP_Trans,1,0.655066450508531,33.08855,-117.24526
904S08089,904,2010-05-20T00:00:00Z,5,2010,BMI_RWB,1,0.868276271770661,33.08899,-117.13748
904S08089,904,2010-05-20T00:00:00Z,5,2010,BMI_RWB,2,0.782774856284575,33.08899,-117.13748
905S01953,905,2009-04-29T00:00:00Z,4,2009,BMI_RWB,1,1.07828239180079,33.08958,-116.9032
904S02585,904,2010-05-19T00:00:00Z,5,2010,BMI_RWB,1,0.826565400521141,33.09086,-117.2447
905SDBDN9,905,2001-05-23T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.94754261811852,33.09184,-116.89774
905SDBDN9,905,2009-04-21T00:00:00Z,4,2009,BMI_RWB,1,0.856497878409711,33.09184,-116.89774
905SDBDN9,905,2014-03-25T00:00:00Z,3,2014,BMI_RWB,1,0.742734578135882,33.09184,-116.89774
905SDBDN9,905,2016-03-29T00:00:00Z,3,2016,BMI_RWB,1,0.788287683,33.09184,-116.89774
904WE1125,904,2016-06-14T00:00:00Z,NA,NA,BMI_RWB,1,0.854353240716047,33.09896,-117.12876
904WE1125,904,2015-06-22T00:00:00Z,6,2015,BMI_RWB,1,0.788863442063813,33.09896,-117.12876
904WE1125,904,2002-05-23T00:00:00Z,5,2002,BMI_TRC,1,0.795810313676,33.09896,-117.12876
904WE1125,904,2002-05-23T00:00:00Z,5,2002,BMI_RWB,1,0.77768280981671,33.09896,-117.12876
904S12185,904,2011-05-24T00:00:00Z,5,2011,BMI_RWB,1,0.76810913887962,33.09918,-117.13013
905BCN1xx,905,2001-05-23T00:00:00Z,5,2001,BMI_CSBP_Trans,1,0.960738227905464,33.10528,-116.89306
905BCN1xx,905,2008-04-19T00:00:00Z,4,2008,BMI_RWB,1,0.69381220146138,33.10528,-116.89306
905PS0026,905,2008-05-13T00:00:00Z,5,2008,BMI_RWB,1,1.08499535960762,33.10697,-116.86545
905PS0026,905,2016-05-05T00:00:00Z,NA,NA,BMI_RWB,1,0.736881445497013,33.10697,-116.86545
904ECHRBx,904,1998-11-13T00:00:00Z,11,1998,BMI_CSBP_Trans,1,0.665088948087753,33.10878,-117.11144
904ECHRBx,904,1999-05-13T00:00:00Z,5,1999,BMI_CSBP_Trans,1,0.662052154633997,33.10878,-117.11144
904ECHRBx,904,1999-11-13T00:00:00Z,11,1999,BMI_CSBP_Trans,1,0.6719035923359,33.10878,-117.11144
904ECHRBx,904,1998-05-17T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.622149955973068,33.10878,-117.11144
904ECHRBx,904,1998-09-01T00:00:00Z,9,1998,BMI_CSBP_Trans,1,0.671786655481078,33.10878,-117.11144
907SRSD1x,907,2008-04-11T00:00:00Z,4,2008,BMI_RWB,1,0.797041022934904,33.10878,-116.65758
907SRSD1x,907,2008-04-25T00:00:00Z,4,2008,BMI_RWB,1,0.773815400418971,33.10878,-116.65758
907SRSD1x,907,2008-05-15T00:00:00Z,5,2008,BMI_RWB,1,0.733902339669699,33.10878,-116.65758
907SRSD1x,907,2008-06-04T00:00:00Z,6,2008,BMI_RWB,1,0.809662551412864,33.10878,-116.65758
907SRSD1x,907,2008-06-04T00:00:00Z,6,2008,BMI_RWB,2,0.840145359549532,33.10878,-116.65758
907SRSD1x,907,2008-06-23T00:00:00Z,6,2008,BMI_RWB,1,0.816747151460835,33.10878,-116.65758
907SRSD1x,907,2010-07-09T00:00:00Z,7,2010,BMI_RWB,1,1.03818635997859,33.10878,-116.65758
907SRSD1x,907,2008-07-02T00:00:00Z,7,2008,BMI_RWB,1,0.765195769321071,33.10878,-116.65758
907SRSD1x,907,2008-07-09T00:00:00Z,7,2008,BMI_RWB,1,0.847549848194333,33.10878,-116.65758
907SRSD1x,907,2010-05-04T00:00:00Z,5,2010,BMI_RWB,1,1.02964117822934,33.10878,-116.65758
907SRSD1x,907,2010-06-01T00:00:00Z,6,2010,BMI_RWB,1,0.866889144176515,33.10878,-116.65758
907SRSD1x,907,2010-06-15T00:00:00Z,6,2010,BMI_RWB,1,0.945071544720331,33.10878,-116.65758
907SRSD1x,907,2010-06-29T00:00:00Z,6,2010,BMI_RWB,1,1.0781046037834,33.10878,-116.65758
905CE0512,905,2004-04-20T00:00:00Z,4,2004,BMI_RWB,1,1.08039924248003,33.11137,-116.74386
905CE0512,905,2004-04-20T00:00:00Z,4,2004,BMI_TRC,1,0.932160128014598,33.11137,-116.74386
722PS0611,722,2010-06-08T00:00:00Z,6,2010,BMI_RWB,1,0.628784266547139,33.11256,-116.4447
905S15201,905,2012-05-23T00:00:00Z,5,2012,BMI_RWB,1,0.732620992881918,33.11778,-116.85444
905WE1018,905,2015-06-09T00:00:00Z,6,2015,BMI_RWB,1,0.759300211977615,33.12423,-116.68157
905WE1018,905,2002-04-25T00:00:00Z,4,2002,BMI_RWB,1,0.843339803809022,33.12423,-116.68157
905WE1018,905,2002-04-25T00:00:00Z,4,2002,BMI_TRC,1,0.848680291475711,33.12423,-116.68157
905BMCCGx,905,2009-04-21T00:00:00Z,4,2009,BMI_RWB,1,0.994928481654858,33.12706,-116.80361
905BMCCGx,905,2001-05-21T00:00:00Z,5,2001,BMI_CSBP_Trans,1,1.22103066621492,33.12706,-116.80361
905BMCCGx,905,2004-05-19T00:00:00Z,5,2004,BMI_TRC,1,1.04460401207481,33.12706,-116.80361
905BMCCGx,905,2005-06-09T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.911512525037236,33.12706,-116.80361
905BMCCGx,905,2008-04-19T00:00:00Z,4,2008,BMI_RWB,1,0.924939088765329,33.12706,-116.80361
905BMCCGx,905,2008-04-19T00:00:00Z,4,2008,BMI_RWB,2,0.873063622118135,33.12706,-116.80361
905DGSY1x,905,2008-04-10T00:00:00Z,4,2008,BMI_RWB,1,0.952384306643431,33.12783,-116.67785
905DGSY1x,905,2008-04-24T00:00:00Z,4,2008,BMI_RWB,1,1.03206264593188,33.12783,-116.67785
905DGSY1x,905,2008-04-24T00:00:00Z,4,2008,BMI_RWB,2,1.07370265283555,33.12783,-116.67785
905DGSY1x,905,2008-05-14T00:00:00Z,5,2008,BMI_RWB,1,1.12404153663278,33.12783,-116.67785
905DGSY1x,905,2008-06-03T00:00:00Z,6,2008,BMI_RWB,1,0.921333521852278,33.12783,-116.67785
905DGSY1x,905,2008-06-24T00:00:00Z,6,2008,BMI_RWB,1,0.939365257575059,33.12783,-116.67785
905DGSY1x,905,2010-06-29T00:00:00Z,6,2010,BMI_RWB,1,1.05571828354745,33.12783,-116.67785
905DGSY1x,905,2010-07-20T00:00:00Z,7,2010,BMI_RWB,1,1.08253242236696,33.12783,-116.67785
905DGSY1x,905,2010-08-19T00:00:00Z,8,2010,BMI_RWB,1,0.973276537299186,33.12783,-116.67785
905DGSY1x,905,2010-09-15T00:00:00Z,9,2010,BMI_RWB,1,0.901438528248565,33.12783,-116.67785
905DGSY1x,905,2008-07-02T00:00:00Z,7,2008,BMI_RWB,1,0.987514415482468,33.12783,-116.67785
905DGSY1x,905,2008-07-09T00:00:00Z,7,2008,BMI_RWB,1,0.798813037214374,33.12783,-116.67785
905DGSY1x,905,2008-07-16T00:00:00Z,7,2008,BMI_RWB,1,0.781377984479582,33.12783,-116.67785
905DGSY1x,905,2010-05-03T00:00:00Z,5,2010,BMI_RWB,1,1.18293726381302,33.12783,-116.67785
905DGSY1x,905,2010-06-01T00:00:00Z,6,2010,BMI_RWB,1,1.04160459145703,33.12783,-116.67785
905DGSY1x,905,2010-06-14T00:00:00Z,6,2010,BMI_RWB,1,1.05868783318515,33.12783,-116.67785
905S02561,905,2011-05-25T00:00:00Z,5,2011,BMI_RWB,1,1.10660968637887,33.12974,-116.63591
905WE0679,905,2002-04-24T00:00:00Z,4,2002,BMI_RWB,1,0.794033284671379,33.13163,-116.6544
905WE0679,905,2002-04-24T00:00:00Z,4,2002,BMI_TRC,1,1.08747692007645,33.13163,-116.6544
905WE0679,905,2005-06-16T00:00:00Z,6,2005,BMI_CSBP_Comp,1,0.593913273268252,33.13163,-116.6544
905WE0679,905,2015-03-27T00:00:00Z,3,2015,BMI_RWB,1,0.935316301624574,33.13163,-116.6544
905WE0679,905,2016-05-03T00:00:00Z,5,2016,BMI_RWB,1,0.963864529,33.13163,-116.6544
905WE0679,905,2016-05-03T00:00:00Z,5,2016,BMI_RWB,2,1.14516408,33.13163,-116.6544
905SDISS2,905,2008-05-08T00:00:00Z,5,2008,BMI_RWB,1,0.83468159765607,33.13428,-116.5971
904CBAHC6,904,1998-05-19T00:00:00Z,5,1998,BMI_CSBP_Trans,1,0.650140099687932,33.14887,-117.29758
